epoch,L_loss,h_loss,loss,s_loss,t_loss
62,-16.197952,12.460133,-16.197952132225037,16.197952,1.0672265
63,-16.245913,12.631762,-16.245911507606507,16.245913,1.0565544
64,-16.2139,12.631762,-16.21389804840088,16.2139,1.0459889
65,-16.24749,12.631762,-16.247489638328553,16.24749,1.0355293
66,-16.24496,12.631762,-16.244959807395936,16.24496,1.025174
67,-16.224943,12.631762,-16.22494035243988,16.224943,1.0149223
68,-16.244932,12.631762,-16.244929490089415,16.244932,1.0047733
69,-16.212955,12.631762,-16.21295510292053,16.212955,0.99472564
70,-16.232922,12.631762,-16.232925729751585,16.232922,0.98477846
71,-16.220678,12.631762,-16.22067491054535,16.220678,0.9749308
72,-16.212572,12.631762,-16.212566742897035,16.212572,0.9651815
73,-16.199343,12.631762,-16.199341411590577,16.199343,0.9555298
74,-16.214674,12.631762,-16.214674053192137,16.214674,0.9459746
75,-16.211597,12.631762,-16.21160237312317,16.211597,0.936515
76,-16.171291,12.569933,-16.171295070648192,16.171291,0.92714965
77,-16.183592,12.384441,-16.18359021663666,16.183592,0.91787827
78,-16.152643,12.384441,-16.152645058631897,16.152643,0.90869963
79,-16.132698,12.384441,-16.132700295448302,16.132698,0.8996129
80,-16.12373,12.384441,-16.123731899261475,16.12373,0.8906168
81,-16.098944,12.384441,-16.098946442604063,16.098944,0.8817106
82,-16.065039,12.384441,-16.065039734840393,16.065039,0.8728936
83,-16.040691,12.384441,-16.040692625045775,16.040691,0.86416495
84,-16.028076,12.384441,-16.028075585365297,16.028076,0.85552317
85,-15.989149,12.384441,-15.989144096374512,15.989149,0.846968
86,-15.983464,12.384441,-15.983462061882019,15.983464,0.83849853
87,-15.9607115,12.384441,-15.960708765983581,15.9607115,0.8301133
88,-15.927561,12.384441,-15.927563209533691,15.927561,0.82181245
89,-15.9428625,12.384441,-15.94285746574402,15.9428625,0.8135943
90,-15.8623295,12.384441,-15.862331709861756,15.8623295,0.8054583
91,-15.823399,12.384441,-15.8234037733078,15.823399,0.7974041
92,-15.780066,12.384441,-15.78006356716156,15.780066,0.7894299
93,-15.789881,12.384441,-15.789876976013183,15.789881,0.7815356
94,-15.74265,12.384441,-15.742652249336242,15.74265,0.7737205
95,-15.685068,13.267324,-15.685067734718324,15.685068,0.7659827
96,-15.629883,13.843767,-15.62987795829773,15.629883,0.7583235
97,-15.613834,13.843767,-15.613832612037658,15.613834,0.75074035
98,-15.588254,13.843767,-15.588253741264344,15.588254,0.7432332
99,-15.62085,13.843767,-15.620844988822936,15.62085,0.7358008
